1760.01,6.52
1770.01,6.81
1780.01,6.41
1790.02,6.51
1800.01,6.79
1810.01,6.06
1820.00,6.70
1830.01,5.90
1840.01,6.60
1850.02,5.68
1860.01,6.44
1870.01,6.47
1880.01,6.24
1890.01,6.22
1900.02,6.35
1910.01,6.79
1920.01,6.59
1930.01,6.50
1940.01,5.77
1950.01,6.03
1960.01,6.16
1970.01,6.42
1980.01,6.31
1990.01,5.61
2000.01,6.29
2010.01,6.36
2020.02,6.58
2030.01,6.23
2040.01,6.34
2050.01,6.01
2060.01,5.96
2070.01,6.73
2080.01,6.27
2090.01,5.89
2100.01,5.99
2110.01,6.56
2120.01,6.07
2130.02,5.91
2140.01,6.19
2150.01,6.24
2160.01,5.79
2170.01,6.35
2180.01,6.19
2190.01,5.99
2200.01,6.44
2210.01,5.78
2220.02,6.21
2230.01,6.34
2240.02,6.69
2250.01,5.87
2260.02,5.87
2270.01,6.57
2280.02,6.29
2290.01,6.33
2300.02,5.64
2310.01,5.97
2320.03,5.77
2330.01,6.28
2340.02,5.65
2350.02,5.37
2360.02,5.96
2370.02,5.89
2380.02,5.86
2390.01,5.85
2400.01,6.36
2410.01,5.83
2420.02,6.12
2430.02,5.98
2440.01,6.66
2450.02,6.11
2460.03,5.42
2470.01,6.03
2480.02,6.25
2490.02,6.49
2500.03,5.83
2510.02,5.53
2520.03,5.64
2530.02,5.85
2540.03,5.31
2550.03,5.57
2560.02,5.90
2570.02,5.32
2580.02,5.50
2590.03,5.91
2600.02,5.81
2610.04,6.02
2620.04,4.96
2630.02,5.79
2640.03,5.31
2650.03,5.29
2660.02,5.76
2670.04,5.85
2680.05,5.59
2690.05,4.61
2700.03,4.97
2710.03,5.05
2720.02,5.09
2730.03,5.24
2740.03,5.93
2750.02,5.39
2760.03,5.24
2770.05,5.11
2780.04,5.06
2790.04,5.03
2800.03,5.75
2810.05,5.42
2820.06,4.94
2830.06,4.70
2840.06,5.30
2850.06,4.70
2860.05,4.40
2870.06,5.04
2880.06,5.12
2890.07,4.48
2900.05,4.69
2910.05,5.01
2920.08,4.75
2930.06,5.14
2940.05,5.34
2950.07,5.30
2960.07,5.03
2970.11,4.48
2980.11,4.86
2990.09,4.75
3000.08,4.45
3010.10,4.25
3020.10,4.32
3030.11,4.70
3040.10,4.87
3050.11,4.83
3060.13,3.83
3070.14,3.81
3080.12,4.36
3090.12,4.37
3100.13,3.66
3110.17,3.84
3120.15,3.21
3130.15,3.59
3140.16,3.82
3150.15,3.95
3160.14,3.56
3170.19,3.32
3180.19,3.98
3190.18,3.90
3200.19,3.43
3210.19,3.65
3220.23,3.47
3230.18,3.96
3240.24,4.05
3250.24,3.94
3260.21,4.49
3270.20,3.72
3280.25,3.96
3290.25,3.77
3300.28,3.59
3310.32,3.71
3320.23,3.26
3330.26,3.14
3340.24,3.55
3350.24,3.85
3360.31,4.44
3370.31,3.87
3380.23,3.70
3390.28,3.95
3400.30,3.47
3410.27,3.23
3420.32,3.07
3430.35,3.64
3440.34,3.58
3450.39,3.26
3460.36,3.61
3470.47,3.74
3480.37,4.24
3490.40,3.11
3500.36,3.81
3510.40,3.59
3520.37,3.39
3530.35,3.86
3540.52,3.70
3550.45,3.94
3560.47,3.07
3570.43,2.56
3580.48,3.12
3590.52,3.27
3600.51,3.55
3610.42,3.56
3620.49,3.68
3630.44,3.13
3640.59,3.17
3650.49,3.10
3660.56,3.35
3670.60,2.74
3680.64,2.54
3690.53,2.84
3700.61,2.17
3710.74,2.46
3720.70,2.76
3730.62,2.87
3740.62,2.53
3750.69,2.26
3760.70,2.67
3770.65,3.02
3780.64,2.81
3790.62,2.98
3800.67,3.23
3810.55,3.47
3820.59,2.77
3830.63,3.09
3840.70,2.70
3850.60,2.73
3860.62,2.82
3870.66,3.01
3880.66,2.83
3890.63,2.82
3900.73,2.83
3910.64,3.27
3920.67,3.27
3930.68,2.96
3940.65,2.91
3950.58,3.07
3960.63,3.44
3970.54,3.26
3980.69,3.40
3990.65,2.78
4000.60,2.78
4010.66,3.06
4020.58,3.14
4030.65,2.53
4040.63,2.54
4050.70,2.42
4060.69,2.44
4070.70,2.79
4080.75,2.66
4090.61,2.74
4100.70,2.89
4110.73,2.84
4120.67,2.45
4130.67,2.74
4140.77,2.72
4150.76,2.85
4160.65,2.68
4170.69,2.95
4180.67,2.93
4190.77,2.57
4200.68,2.21
4210.67,2.27
4220.63,2.56
4230.74,2.87
4240.53,2.73
4250.74,2.63
4260.70,2.77
4270.65,2.44
4280.62,2.37
4290.66,2.50
4300.58,2.58
4310.62,2.41
4320.73,2.32
4330.58,2.40
4340.62,2.41
4350.68,2.36
4360.59,2.33
4370.60,2.20
4380.52,2.46
4390.64,2.54
4400.53,2.56
4410.60,2.45
4420.58,2.66
4430.60,2.63
4440.55,2.53
4450.64,2.98
4460.51,2.88
4470.51,2.81
4480.53,2.74
4490.54,2.71
4500.51,2.96
4510.55,2.67
4520.43,2.62
4530.60,2.42
4540.53,2.59
4550.48,2.48
4560.49,2.08
4570.47,2.08
4580.46,2.30
4590.45,2.19
4600.46,2.32
4610.50,2.44
4620.46,2.53
4630.50,2.57
4640.42,2.58
4650.42,2.68
4660.45,2.48
4670.40,2.79
4680.46,2.69
4690.43,2.55
4700.45,2.50
4710.42,2.67
4720.45,2.45
4730.43,2.12
4740.39,2.42
4750.34,2.27
4760.42,2.39
4770.39,2.35
4780.38,2.14
4790.37,1.66
4800.41,2.00
4810.46,1.90
4820.39,2.24
4830.36,2.38
4840.37,2.29
4850.34,2.33
4860.36,2.23
4870.36,2.46
4880.36,2.55
4890.29,2.38
4900.32,2.41
4910.32,1.99
4920.30,2.22
4930.31,2.13
4940.30,2.32
4950.29,1.89
4960.30,1.85
4970.31,2.35
4980.30,1.97
4990.28,1.86
5000.29,1.78
5010.23,2.07
5020.25,2.29
5030.21,2.26
5040.29,2.31
5050.25,2.19
5060.24,2.40
5070.21,2.11
5080.20,2.55
5090.28,2.31
5100.23,2.43
5110.21,2.61
5120.26,2.68
5130.21,2.58
5140.23,2.89
5150.19,3.06
5160.20,2.68
5170.20,2.79
5180.18,2.88
5190.18,2.31
5200.19,2.68
5210.17,2.94
5220.18,2.73
5230.15,2.74
5240.17,2.52
5250.18,2.73
5260.19,2.83
5270.16,2.70
5280.17,2.51
5290.15,2.47
5300.13,2.62
5310.15,2.51
5320.15,2.48
5330.13,2.68
5340.12,2.77
5350.12,2.58
5360.13,2.52
5370.11,2.73
5380.11,2.76
5390.12,2.74
5400.12,2.28
5410.10,2.37
5420.11,2.53
5430.11,2.67
5440.09,2.54
5450.11,2.48
5460.09,2.66
5470.09,2.68
5480.08,2.99
5490.10,2.58
5500.07,2.47
5510.08,2.81
5520.07,3.05
5530.07,2.66
5540.07,2.74
5550.07,2.55
5560.06,2.94
5570.05,2.91
5580.05,2.70
5590.06,2.46
5600.06,2.66
5610.04,2.51
5620.05,3.15
5630.06,3.16
5640.05,2.94
5650.05,3.12
5660.03,3.20
5670.05,2.94
5680.05,2.45
5690.04,2.85
5700.04,2.82
5710.03,3.08
5720.03,3.04
5730.04,3.34
5740.03,3.73
5750.03,3.54
5760.03,3.35
5770.02,3.19
5780.03,3.61
5790.02,3.58
5800.02,3.81
5810.02,3.94
5820.02,3.83
5830.01,4.06
5840.02,4.03
5850.02,4.22
5860.02,4.10
5870.01,3.99
5880.02,4.06
5890.01,3.97
5900.02,4.20
5910.01,4.13
5920.01,4.17
5930.01,4.21
5940.01,4.18
5950.01,4.39
5960.01,4.29
5970.01,4.47
5980.01,4.54
5990.01,4.43
6000.01,4.43
6010.01,4.50
6020.00,4.65
6030.00,4.63
6040.00,4.72
6050.00,4.95
6060.00,5.00
6070.00,4.98
6080.00,5.12
6090.00,5.33
6100.00,5.23
6110.00,5.18
6120.00,5.21
6130.00,5.67
6140.00,5.52
6150.00,5.33
6160.00,5.53
6170.00,5.94
6180.00,6.05
6190.00,5.97
6200.00,6.04
6210.00,5.73
6220.00,5.78
6230.00,5.76
6240.00,5.99
6250.00,6.23
6260.00,5.93
6270.00,6.31
6280.00,5.85
6290.00,6.38
6300.00,6.52
6310.00,6.38
6320.00,6.20
6330.00,6.48
6340.00,6.41
6350.00,6.74
6360.00,6.91
6370.00,6.60
6380.00,7.09
6390.00,7.52
6400.00,7.69
6410.00,7.46
6420.00,7.78
6430.00,7.54
6440.00,7.66
6450.00,7.87
6460.00,8.11
6470.00,8.32
6480.00,8.23
6490.00,8.08
6500.00,7.95
6510.00,7.95
6520.00,8.10
6530.00,8.24
6540.00,8.39
6550.00,8.63
6560.00,8.42
6570.00,8.46
6580.00,8.45
6590.00,8.66
6600.00,8.20
6610.00,8.75
6620.00,8.77
6630.00,8.71
6640.00,8.65
6650.00,8.67
6660.00,8.82
6670.00,8.73
6680.00,9.13
6690.00,9.25
6700.00,9.46
6710.00,8.67
6720.00,9.40
6730.00,9.51
6740.00,9.22
6750.00,8.90
6760.00,9.19
6770.00,9.17
6780.00,9.55
6790.00,9.35
6800.00,9.48
6810.00,9.57
6820.00,9.89
6830.00,9.79
6840.00,10.13
6850.00,10.25
6860.00,9.79
6870.00,9.58
6880.00,9.96
6890.00,9.46
6900.00,9.95
6910.00,10.03
6920.00,10.47
6930.00,10.51
6940.00,10.11
6950.00,10.39
6960.00,10.67
6970.00,10.61
6980.00,10.41
6990.00,10.79
7000.00,10.88
7010.00,10.92
7020.00,10.98
7030.00,11.08
7040.00,10.84
7050.00,10.63
7060.00,10.02
7070.00,10.99
7080.00,10.34
7090.00,10.29
7100.00,10.28
7110.00,9.86
7120.00,9.69
7130.00,9.58
7140.00,9.91
7150.00,9.86
7160.00,10.43
7170.00,9.78
7180.00,10.57
7190.00,10.63
7200.00,10.69
7210.00,10.80
7220.00,11.02
7230.00,11.29
7240.00,11.43
7250.00,11.23
7260.00,11.37
7270.00,11.00
7280.00,11.11
7290.00,11.11
7300.00,11.39
7310.00,11.53
7320.00,11.20
7330.00,10.79
7340.00,11.01
7350.00,10.51
7360.00,10.78
7370.00,10.50
7380.00,11.47
7390.00,11.34
7400.00,11.07
7410.00,11.24
7420.00,10.46
7430.00,10.58
7440.00,11.11
7450.00,10.20
7460.00,10.52
7470.00,10.54
7480.00,10.21
7490.00,10.81
7500.00,10.44
7510.00,10.95
7520.00,11.10
7530.00,11.08
7540.00,10.66
7550.00,11.27
7560.00,10.98
7570.00,10.44
7580.00,10.20
7590.00,9.53
7600.00,10.06
7610.00,10.31
7620.00,10.05
7630.00,9.96
7640.00,10.02
7650.00,9.99
7660.00,10.70
7670.00,10.78
7680.00,11.34
7690.00,10.92
7700.00,10.51
7710.00,9.81
7720.00,10.59
7730.00,10.22
7740.00,10.11
7750.00,10.22
7760.00,9.31
7770.00,10.01
7780.00,9.29
7790.00,9.93
7800.00,10.29
7810.00,10.14
7820.00,10.06
7830.00,10.26
7840.00,10.35
7850.00,9.63
7860.00,9.91
7870.00,10.60
7880.00,11.03
7890.00,10.15
7900.00,9.68
7910.00,9.00
7920.00,9.27
7930.00,9.23
7940.00,9.96
7950.00,9.62
7960.00,10.03
7970.00,11.22
7980.00,10.85
7990.00,10.85
8000.00,10.94
8010.00,9.94
8020.00,9.49
8030.00,8.82
8040.00,9.23
8050.00,9.66
8060.00,9.93
8070.00,10.14
8080.00,10.33
8090.00,9.59
8100.00,9.31
8110.00,8.96
8120.00,8.96
8130.00,8.87
8140.00,8.71
8150.00,8.99
8160.00,9.09
8170.00,9.40
8180.00,9.71
8190.00,9.35
8200.00,8.91
8210.01,9.14
8220.00,9.16
8230.01,8.82
8240.01,8.77
8250.00,8.38
8260.00,8.71
8270.00,9.03
8280.01,8.63
8290.01,9.23
8300.01,8.43
8310.00,8.52
8320.00,8.47
8330.01,7.71
8340.01,8.59
8350.01,8.20
8360.01,8.58
8370.01,8.23
8380.02,6.95
8390.01,7.76
8400.01,7.05
8410.01,7.84
8420.01,8.15
8430.02,7.09
8440.01,7.24
8450.01,7.88
8460.02,8.23
8470.02,8.22
8480.02,7.70
8490.01,7.84
8500.02,8.10
8510.02,7.63
8520.02,7.87
8530.02,7.51
8540.03,7.90
8550.02,7.08
8560.02,6.87
8570.02,7.40
8580.03,7.24
8590.03,7.56
8600.03,7.99
8610.03,7.10
8620.03,6.94
8630.04,7.12
8640.04,7.05
8650.04,6.59
8660.04,6.80
8670.05,5.97
8680.05,6.15
8690.05,5.63
8700.05,5.77
8710.04,5.91
8720.05,6.65
8730.06,6.65
8740.05,5.59
8750.08,5.71
8760.07,5.90
8770.07,6.23
8780.08,5.06
8790.11,5.12
8800.13,4.35
8810.12,4.80
8820.12,5.39
8830.10,5.92
8840.12,5.45
8850.11,5.62
8860.13,5.71
8870.12,5.94
8880.15,4.53
8890.15,5.18
8900.13,4.92
8910.14,4.98
8920.14,4.81
8930.18,4.61
8940.16,4.52
8950.17,4.63
8960.20,4.47
8970.19,4.34
8980.20,3.91
8990.25,3.55
9000.33,3.22
9010.28,4.39
9020.24,4.38
9030.23,4.90
9040.22,3.64
9050.32,4.03
9060.34,4.49
9070.33,3.87
9080.30,4.08
9090.29,3.86
9100.32,4.44
9110.35,3.44
9120.33,3.52
9130.40,4.12
9140.42,3.50
9150.38,3.94
9160.37,3.63
9170.40,3.51
9180.39,4.27
9190.33,3.35
9200.45,3.59
9210.49,3.20
9220.48,3.13
9230.50,3.11
9240.61,2.47
9250.50,3.15
9260.50,3.28
9270.60,3.28
9280.55,3.60
9290.58,3.99
9300.45,3.77
9310.56,3.58
9320.55,3.43
9330.64,2.90
9340.64,2.85
9350.69,3.16
9360.75,2.77
9370.81,2.94
9380.71,2.89
9390.80,2.59
9401.01,1.99
9410.91,1.89
9421.09,1.80
9430.92,1.72
9440.85,2.42
9450.88,2.67
9460.88,2.94
9470.89,3.37
9480.90,3.90
9490.81,3.09
9500.98,2.20
9510.98,2.96
9520.98,2.77
9530.81,3.14
9540.90,3.52
9550.87,3.00
9560.92,2.74
9571.02,2.91
9580.96,2.66
9591.06,2.69
9601.10,2.52
9611.12,2.06
9621.19,1.61
9631.18,2.39
9641.26,2.09
9651.19,2.60
9661.13,2.02
9671.04,3.32
9681.10,2.90
9691.15,2.67
9701.09,3.03
9711.03,2.85
9721.18,2.18
9731.16,2.46
9741.25,2.58
9751.20,2.79
9761.20,3.11
9771.16,2.99
9781.27,3.84
9791.17,3.78
9801.18,2.98
9811.24,3.05
9821.24,3.17
9831.25,2.38
9841.23,2.50
9851.28,2.44
9861.30,2.49
9871.34,2.27
9881.24,2.17
9891.30,2.51
9901.46,1.78
9911.36,2.42
9921.26,2.35
9931.38,1.94
9941.44,1.73
9951.40,1.97
9961.35,2.28
9971.37,2.27
9981.46,1.62
9991.59,1.68
10001.65,1.71
10011.63,1.77
10021.55,1.66
10031.49,1.90
10041.50,2.22
10051.44,1.65
10061.54,1.88
10071.46,2.01
10081.41,2.41
10091.42,2.75
10101.35,2.84
10111.48,2.34
10121.40,2.92
10131.42,2.37
10141.55,2.04
10151.48,1.76
10161.33,1.70
10171.45,2.34
10181.44,2.43
10191.36,2.21
10201.33,2.31
10211.48,1.88
10221.41,2.24
10231.49,2.47
10241.34,2.65
10251.53,1.94
10261.38,2.52
10271.41,2.53
10281.47,3.20
10291.32,3.08
10301.34,2.26
10311.26,3.08
10321.40,2.41
10331.37,2.88
10341.33,2.98
10351.32,2.31
10361.42,1.77
10371.58,1.65
10381.44,2.11
10391.34,1.90
10401.25,2.35
10411.42,2.50
10421.34,2.31
10431.54,1.74
10441.49,1.61
10451.57,1.70
10461.51,1.57
10471.50,1.89
10481.36,2.50
10491.38,2.08
10501.38,2.32
10511.19,3.01
10521.26,3.43
10531.25,2.73
10541.34,2.46
10551.46,1.96
10561.37,2.00
10571.35,2.54
10581.28,1.84
10591.32,2.09
10601.24,2.24
10611.21,2.82
10621.13,2.36
10631.18,2.22
10641.21,2.33
10651.26,2.24
10661.15,2.11
10671.26,2.43
10681.02,2.56
10691.04,3.54
10700.98,2.93
10710.95,3.60
10721.03,3.31
10730.97,2.97
10741.01,2.84
10750.95,2.46
10760.95,2.84
10770.95,2.81
10780.92,2.77
10790.95,3.04
10800.92,4.20
10810.82,3.55
10820.79,3.12
10830.90,2.69
10840.83,2.71
10850.90,2.69
10860.84,2.97
10870.74,3.42
10880.75,3.09
10890.76,2.98
10900.75,3.54
10910.77,3.40
10920.66,2.91
10930.75,3.82
10940.72,3.59
10950.65,4.15
10960.64,3.78
10970.65,3.90
10980.63,3.76
10990.64,3.65
11000.57,3.69
11010.60,3.52
11020.58,3.60
11030.60,3.64
11040.55,3.64
11050.53,3.67
11060.53,3.31
11070.51,3.59
11080.52,2.82
11090.49,2.93
11100.49,3.79
11110.45,3.29
11120.48,3.32
11130.47,3.28
11140.49,3.95
11150.43,3.55
11160.47,3.40
11170.47,3.79
11180.41,4.11
11190.44,3.92
11200.41,3.64
11210.37,3.91
11220.40,4.20
11230.35,3.94
11240.33,4.02
11250.41,4.33
11260.38,3.85
11270.37,4.09
11280.32,3.90
11290.35,3.68
11300.40,3.66
11310.35,3.98
11320.32,3.97
11330.33,4.08
11340.31,3.97
11350.29,3.71
11360.30,4.15
11370.27,4.46
11380.28,4.12
11390.30,4.13
11400.26,4.44
11410.28,3.93
11420.25,4.49
11430.24,4.52
11440.28,4.70
11450.24,4.75
11460.21,4.39
11470.24,4.11
11480.25,4.19
11490.26,4.16
11500.22,4.42
11510.25,4.83
11520.24,4.51
11530.24,4.24
11540.21,4.47
11550.21,4.32
11560.22,4.28
11570.20,4.90
11580.20,4.10
11590.18,4.27
11600.20,4.45
11610.19,4.28
11620.18,4.63
11630.17,4.37
11640.17,4.80
11650.16,5.06
11660.18,5.30
11670.16,5.14
11680.15,4.96
11690.17,4.38
11700.19,4.83
11710.16,4.38
11720.14,4.78
11730.14,4.45
11740.15,4.81
11750.14,4.53
11760.14,4.48
11770.15,4.23
11780.14,4.78
11790.13,5.04
11800.13,4.60
11810.11,5.00
11820.14,5.05
11830.12,4.55
11840.13,4.56
11850.13,4.59
11860.11,4.96
11870.13,5.56
11880.12,5.46
11890.12,5.21
11900.13,5.01
11910.12,4.76
11920.10,5.02
11930.10,5.10
11940.09,5.33
11950.10,5.58
11960.09,5.11
11970.07,5.59
11980.09,5.05
11990.09,4.52
12000.09,5.30
12010.09,5.18
12020.09,4.71
12030.08,4.91
12040.09,4.76
12050.09,4.85
12060.09,4.94
12070.08,5.37
12080.07,4.96
12090.08,5.20
12100.07,5.37
12110.07,5.42
12120.09,4.75
12130.07,4.95
12140.07,5.29
12150.07,5.40
12160.07,5.46
12170.07,5.64
12180.06,5.48
12190.07,4.84
12200.07,5.02
12210.07,5.20
12220.07,5.17
12230.06,4.94
12240.06,5.43
12250.06,5.42
12260.08,5.24
12270.06,5.68
12280.07,5.77
12290.07,5.16
12300.06,5.42
12310.04,5.12
12320.06,5.13
12330.05,5.15
12340.06,5.26
12350.05,5.46
12360.04,5.11
12370.04,5.54
12380.04,5.42
12390.04,5.09
12400.05,5.37
12410.04,5.57
12420.05,5.49
12430.05,5.02
12440.04,5.60
12450.04,5.25
12460.04,5.41
12470.04,5.32
12480.05,5.04
12490.04,5.51
12500.04,5.36
12510.05,4.87
12520.04,5.25
12530.05,4.94
12540.04,5.01
12550.04,5.15
12560.04,5.49
12570.04,5.28
12580.05,4.85
12590.04,5.20
12600.03,4.98
12610.04,4.87
12620.04,5.17
12630.03,5.35
12640.03,5.37
12650.04,5.36
12660.03,5.47
12670.03,5.45
12680.04,5.35
12690.03,5.72
12700.03,5.20
12710.03,5.39
12720.03,5.40
12730.03,5.34
12740.03,5.45
12750.04,5.87
12760.04,5.95
12770.03,5.35
12780.03,5.59
12790.02,5.53
12800.03,5.40
12810.02,5.21
12820.03,5.42
12830.02,5.50
12840.03,5.25
12850.02,5.13
12860.03,5.15
12870.02,5.49
12880.02,5.39
12890.02,5.26
12900.03,5.28
12910.03,5.32
12920.03,5.26
12930.02,5.64
12940.03,5.22
12950.03,5.12
12960.03,5.41
12970.03,5.80
12980.02,5.32
12990.02,4.89
13000.03,4.93
13010.02,5.08
13020.02,5.22
13030.02,4.92
13040.02,4.91
13050.03,4.93
13060.02,4.87
13070.02,5.15
13080.02,5.11
13090.03,5.37
13100.03,4.94
13110.03,4.82
13120.02,5.17
13130.02,5.09
13140.02,5.47
13150.02,5.54
13160.02,5.35
13170.03,5.80
13180.02,5.35
13190.02,5.29
13200.02,5.48
13210.02,5.25
13220.02,5.28
13230.02,5.20
13240.02,5.46
13250.02,5.28
13260.02,5.53
13270.02,5.39
13280.02,5.49
13290.01,5.40
13300.02,5.23
13310.02,5.59
13320.02,5.61
13330.02,5.62
13340.01,5.08
13350.02,5.60
13360.02,5.34
13370.02,5.61
13380.02,5.62
13390.02,5.80
13400.02,5.29
13410.02,4.86
13420.02,5.53
13430.01,5.62
13440.02,5.47
13450.01,5.33
13460.02,5.53
13470.01,5.82
13480.02,5.19
13490.02,5.55
13500.01,5.59
13510.01,6.01
13520.02,5.81
13530.01,5.44
13540.01,5.38
13550.02,5.10
13560.02,5.58
13570.02,5.79
13580.01,5.68
13590.01,5.65
13600.02,5.41
13610.01,5.74
13620.01,6.02
13630.02,5.99
13640.01,5.96
13650.01,5.89
13660.01,6.02
13670.02,5.91
13680.02,5.57
13690.01,5.85
13700.01,5.72
13710.01,5.27
13720.01,5.83
13730.01,5.42
13740.01,5.54
13750.01,5.56
13760.01,6.21
13770.01,5.83
13780.01,6.37
13790.01,5.88
13800.01,6.08
13810.01,6.16
13820.01,5.91
13830.01,5.70
13840.01,5.94
13850.01,5.59
13860.01,5.61
13870.01,5.62
13880.01,5.96
13890.01,5.81
13900.01,6.10
13910.01,5.97
13920.01,5.85
13930.01,6.03
13940.01,5.71
13950.01,5.73
13960.01,5.70
13970.01,5.59
13980.01,5.59
13990.01,5.74
14000.01,6.05
14010.01,6.02
14020.01,5.70
14030.01,5.89
14040.01,5.44
14050.01,5.72
14060.01,5.66
14070.01,5.35
14080.01,5.56
14090.01,5.29
14100.01,5.81
14110.01,5.25
14120.01,5.30
14130.01,5.86
14140.01,5.65
14150.01,5.86
14160.01,5.70
14170.01,5.38
14180.01,5.81
14190.01,5.82
14200.01,5.67
14210.01,5.83
14220.01,5.54
14230.01,5.66
14240.01,5.75
14250.01,5.46
14260.01,5.66
14270.01,5.37
14280.01,5.25
14290.01,5.41
14300.01,5.63
14310.01,5.47
14320.01,5.75
14330.01,5.76
14340.01,5.35
14350.01,5.14
14360.01,5.40
14370.01,5.79
14380.01,5.74
14390.01,5.88
14400.01,5.68
14410.01,5.60
14420.01,5.75
14430.01,5.92
14440.01,5.89
14450.01,5.58
14460.01,5.68
14470.01,5.60
14480.01,5.25
14490.01,5.39
14500.01,5.51
14510.01,5.94
14520.01,5.73
14530.01,5.50
14540.01,5.59
14550.01,5.83
14560.01,5.45
14570.01,5.73
14580.01,5.71
14590.01,5.34
14600.01,5.70
14610.01,5.73
14620.01,5.70
14630.01,5.75
14640.01,5.54
14650.01,5.88
14660.01,5.95
14670.01,5.97
14680.01,5.77
14690.01,6.03
14700.01,5.80
14710.01,5.75
14720.01,5.77
14730.01,5.65
14740.01,6.12
14750.01,5.64
14760.01,5.63
14770.01,5.74
14780.01,5.60
14790.01,5.65
14800.01,5.82
14810.01,5.67
14820.01,5.92
14830.01,5.65
14840.01,5.43
14850.01,6.11
14860.01,5.74
14870.01,6.12
14880.00,6.08
14890.01,5.95
14900.01,6.12
14910.01,5.71
14920.01,5.89
14930.01,5.49
14940.01,5.48
14950.01,5.38
14960.01,5.97
14970.01,5.54
14980.01,5.96
14990.01,5.88
15000.00,6.01
15010.01,5.99
15020.01,6.21
15030.01,5.98
15040.01,5.61
15050.01,5.95
15060.01,5.94
15070.01,5.63
15080.01,5.86
15090.01,5.60
15100.01,5.68
15110.01,5.68
15120.01,5.46
15130.01,5.74
15140.01,5.65
15150.01,6.03
15160.01,5.70
15170.01,5.90
15180.01,5.83
15190.01,5.86
15200.01,5.68
15210.01,5.63
15220.01,5.32
15230.01,5.32
15240.01,5.59
15250.01,5.93
15260.01,5.87
15270.01,5.78
15280.01,6.02
15290.02,5.29
15300.01,5.23
15310.01,5.12
15320.01,5.56
15330.01,5.90
15340.01,5.75
15350.01,5.78
15360.01,5.66
15370.01,5.26
15380.01,5.34
15390.01,5.44
15400.01,5.40
15410.01,5.47
15420.01,5.24
15430.01,5.39
15440.01,5.43
15450.01,5.66
15460.01,5.52
15470.01,5.83
15480.02,5.25
15490.01,5.24
15500.01,5.13
15510.01,5.33
15520.01,5.46
15530.01,5.72
15540.01,5.73
15550.01,5.43
15560.01,5.19
15570.01,5.52
15580.01,5.47
15590.01,5.59
15600.01,5.56
15610.01,5.44
15620.01,5.89
15630.01,5.65
15640.01,5.91
15650.01,5.58
